respondent_number,region,district,urbrur,latitude,longitude,dateintr,age,electricity_grid_in_the_psu_ea,road_surface_last_5_km,road_condition_last_5_km,overall_direction_of_the_country,country_s_present_economic_condition,country_s_economic_condition_compared_to_12_months_ago,country_s_economic_condition_in_12_months_time,how_often_gone_without_food,how_often_gone_without_water,support_for_democracy,satisfaction_with_democracy,level_of_corruption,handling_managing_the_economy,climate_change_affecting_country,gender_of_respondent,lived_poverty_index_average_index_of_5_poverty_items,country,round,rectangle_coordinates,geometry,buildings_num
MLW0906,461,Lilongwe,2,-14.1847666666667,33.9620516666667,2019-11-28,30,0,1,4,1,1,1,4,2,0,2,4,3,2,5,1,1.2,MLW,8,"[[33.95741364793163, -14.180270058637106], [33.966689685401775, -14.180270058637106], [33.966689685401775, -14.189263274696295], [33.95741364793163, -14.189263274696295]]","POLYGON ((33.95741364793163 -14.180270058637106, 33.966689685401775 -14.180270058637106, 33.966689685401775 -14.189263274696295, 33.95741364793163 -14.189263274696295, 33.95741364793163 -14.180270058637106))",375
MLW0907,461,Dedza,2,-14.2833466666667,34.5770183333333,2019-11-28,35,0,1,5,1,1,2,1,3,1,2,1,4,2,4,2,2.0,MLW,8,"[[34.57237828987729, -14.278850058637106], [34.581658376789306, -14.278850058637106], [34.581658376789306, -14.287843274696295], [34.57237828987729, -14.287843274696295]]","POLYGON ((34.57237828987729 -14.278850058637106, 34.581658376789306 -14.278850058637106, 34.581658376789306 -14.287843274696295, 34.57237828987729 -14.287843274696295, 34.57237828987729 -14.278850058637106))",737
MLW0908,461,Lilongwe,2,-14.1847666666667,33.9620516666667,2019-11-28,24,0,1,4,1,2,4,2,1,2,3,0,4,3,4,2,1.8,MLW,8,"[[33.95741364793163, -14.180270058637106], [33.966689685401775, -14.180270058637106], [33.966689685401775, -14.189263274696295], [33.95741364793163, -14.189263274696295]]","POLYGON ((33.95741364793163 -14.180270058637106, 33.966689685401775 -14.180270058637106, 33.966689685401775 -14.189263274696295, 33.95741364793163 -14.189263274696295, 33.95741364793163 -14.180270058637106))",375
MLW0909,461,Lilongwe,2,-14.1847666666667,33.9620516666667,2019-11-28,43,0,1,4,1,1,1,4,4,4,2,1,1,2,5,2,3.2,MLW,8,"[[33.95741364793163, -14.180270058637106], [33.966689685401775, -14.180270058637106], [33.966689685401775, -14.189263274696295], [33.95741364793163, -14.189263274696295]]","POLYGON ((33.95741364793163 -14.180270058637106, 33.966689685401775 -14.180270058637106, 33.966689685401775 -14.189263274696295, 33.95741364793163 -14.189263274696295, 33.95741364793163 -14.180270058637106))",375
MLW0910,461,Dedza,2,-14.2833466666667,34.5770183333333,2019-11-28,19,0,1,5,1,4,3,4,1,2,3,4,2,4,5,1,1.8,MLW,8,"[[34.57237828987729, -14.278850058637106], [34.581658376789306, -14.278850058637106], [34.581658376789306, -14.287843274696295], [34.57237828987729, -14.287843274696295]]","POLYGON ((34.57237828987729 -14.278850058637106, 34.581658376789306 -14.278850058637106, 34.581658376789306 -14.287843274696295, 34.57237828987729 -14.287843274696295, 34.57237828987729 -14.278850058637106))",737
MLW0911,462,Nsanje,2,-16.96073,35.2246966666667,2019-11-28,46,0,1,5,1,2,4,2,1,0,2,3,3,2,4,2,0.8,MLW,8,"[[35.219995584701934, -16.956233391970407], [35.22939774863147, -16.956233391970407], [35.22939774863147, -16.965226608029596], [35.219995584701934, -16.965226608029596]]","POLYGON ((35.219995584701934 -16.956233391970407, 35.22939774863147 -16.956233391970407, 35.22939774863147 -16.965226608029596, 35.219995584701934 -16.965226608029596, 35.219995584701934 -16.956233391970407))",753
MLW0912,460,Mzimba,2,-12.207245,33.449195,2019-11-28,23,0,1,5,1,2,1,3,1,1,3,1,1,1,5,2,1.6,MLW,8,"[[33.44459436783396, -12.202748391970406], [33.45379563216605, -12.202748391970406], [33.45379563216605, -12.211741608029595], [33.44459436783396, -12.211741608029595]]","POLYGON ((33.44459436783396 -12.202748391970406, 33.45379563216605 -12.202748391970406, 33.45379563216605 -12.211741608029595, 33.44459436783396 -12.211741608029595, 33.44459436783396 -12.202748391970406))",67
MLW0913,461,Lilongwe,2,-14.1847666666667,33.9620516666667,2019-11-28,57,0,1,4,1,2,1,1,3,2,2,1,1,1,7,1,2.4,MLW,8,"[[33.95741364793163, -14.180270058637106], [33.966689685401775, -14.180270058637106], [33.966689685401775, -14.189263274696295], [33.95741364793163, -14.189263274696295]]","POLYGON ((33.95741364793163 -14.180270058637106, 33.966689685401775 -14.180270058637106, 33.966689685401775 -14.189263274696295, 33.95741364793163 -14.189263274696295, 33.95741364793163 -14.180270058637106))",375
MLW0914,462,Nsanje,2,-16.96073,35.2246966666667,2019-11-28,67,0,1,5,2,4,4,5,3,0,2,3,4,3,7,2,1.0,MLW,8,"[[35.219995584701934, -16.956233391970407], [35.22939774863147, -16.956233391970407], [35.22939774863147, -16.965226608029596], [35.219995584701934, -16.965226608029596]]","POLYGON ((35.219995584701934 -16.956233391970407, 35.22939774863147 -16.956233391970407, 35.22939774863147 -16.965226608029596, 35.219995584701934 -16.965226608029596, 35.219995584701934 -16.956233391970407))",753
MLW0915,460,Mzimba,2,-12.207245,33.449195,2019-11-28,52,0,1,5,1,2,4,3,2,1,3,2,3,1,2,1,1.8,MLW,8,"[[33.44459436783396, -12.202748391970406], [33.45379563216605, -12.202748391970406], [33.45379563216605, -12.211741608029595], [33.44459436783396, -12.211741608029595]]","POLYGON ((33.44459436783396 -12.202748391970406, 33.45379563216605 -12.202748391970406, 33.45379563216605 -12.211741608029595, 33.44459436783396 -12.211741608029595, 33.44459436783396 -12.202748391970406))",67
MLW0916,462,Nsanje,2,-16.96073,35.2246966666667,2019-11-28,36,0,1,5,1,1,1,4,3,0,3,1,1,3,5,1,1.4,MLW,8,"[[35.219995584701934, -16.956233391970407], [35.22939774863147, -16.956233391970407], [35.22939774863147, -16.965226608029596], [35.219995584701934, -16.965226608029596]]","POLYGON ((35.219995584701934 -16.956233391970407, 35.22939774863147 -16.956233391970407, 35.22939774863147 -16.965226608029596, 35.219995584701934 -16.965226608029596, 35.219995584701934 -16.956233391970407))",753
MLW0917,462,Blantyre,2,-15.9271016666667,34.9333233333333,2019-11-28,42,1,5,5,1,2,4,2,2,3,3,2,1,1,5,2,2.4,MLW,8,"[[34.92864721674254, -15.922605058637105], [34.93799944992406, -15.922605058637105], [34.93799944992406, -15.931598274696293], [34.92864721674254, -15.931598274696293]]","POLYGON ((34.92864721674254 -15.922605058637105, 34.93799944992406 -15.922605058637105, 34.93799944992406 -15.931598274696293, 34.92864721674254 -15.931598274696293, 34.92864721674254 -15.922605058637105))",315
MLW0918,460,Mzimba,2,-12.207245,33.449195,2019-11-28,42,0,1,5,1,1,1,9,0,0,3,2,1,1,7,2,0.6,MLW,8,"[[33.44459436783396, -12.202748391970406], [33.45379563216605, -12.202748391970406], [33.45379563216605, -12.211741608029595], [33.44459436783396, -12.211741608029595]]","POLYGON ((33.44459436783396 -12.202748391970406, 33.45379563216605 -12.202748391970406, 33.45379563216605 -12.211741608029595, 33.44459436783396 -12.211741608029595, 33.44459436783396 -12.202748391970406))",67
MLW0919,462,Blantyre,2,-15.9271016666667,34.9333233333333,2019-11-28,25,1,5,5,1,1,1,1,0,0,2,2,1,4,5,2,0.2,MLW,8,"[[34.92864721674254, -15.922605058637105], [34.93799944992406, -15.922605058637105], [34.93799944992406, -15.931598274696293], [34.92864721674254, -15.931598274696293]]","POLYGON ((34.92864721674254 -15.922605058637105, 34.93799944992406 -15.922605058637105, 34.93799944992406 -15.931598274696293, 34.92864721674254 -15.931598274696293, 34.92864721674254 -15.922605058637105))",315
MLW0920,462,Nsanje,2,-16.96073,35.2246966666667,2019-11-28,64,0,1,5,2,9,4,2,3,0,2,1,1,3,7,1,1.4,MLW,8,"[[35.219995584701934, -16.956233391970407], [35.22939774863147, -16.956233391970407], [35.22939774863147, -16.965226608029596], [35.219995584701934, -16.965226608029596]]","POLYGON ((35.219995584701934 -16.956233391970407, 35.22939774863147 -16.956233391970407, 35.22939774863147 -16.965226608029596, 35.219995584701934 -16.965226608029596, 35.219995584701934 -16.956233391970407))",753
MLW0921,461,Mchinji,2,-14.0238783333333,33.2670683333333,2019-11-28,25,0,2,6,1,1,1,1,4,3,3,4,4,1,7,1,2.8,MLW,8,"[[33.262433585818506, -14.019381725303706], [33.27170308084809, -14.019381725303706], [33.27170308084809, -14.028374941362895], [33.262433585818506, -14.028374941362895]]","POLYGON ((33.262433585818506 -14.019381725303706, 33.27170308084809 -14.019381725303706, 33.27170308084809 -14.028374941362895, 33.262433585818506 -14.028374941362895, 33.262433585818506 -14.019381725303706))",134
MLW0922,462,Blantyre,2,-15.9271016666667,34.9333233333333,2019-11-28,26,1,5,5,1,1,1,4,2,0,3,3,4,2,5,2,1.2,MLW,8,"[[34.92864721674254, -15.922605058637105], [34.93799944992406, -15.922605058637105], [34.93799944992406, -15.931598274696293], [34.92864721674254, -15.931598274696293]]","POLYGON ((34.92864721674254 -15.922605058637105, 34.93799944992406 -15.922605058637105, 34.93799944992406 -15.931598274696293, 34.92864721674254 -15.931598274696293, 34.92864721674254 -15.922605058637105))",315
MLW0923,462,Blantyre,2,-15.9271016666667,34.9333233333333,2019-11-28,19,1,5,5,2,2,4,1,1,1,2,3,4,2,5,1,1.6,MLW,8,"[[34.92864721674254, -15.922605058637105], [34.93799944992406, -15.922605058637105], [34.93799944992406, -15.931598274696293], [34.92864721674254, -15.931598274696293]]","POLYGON ((34.92864721674254 -15.922605058637105, 34.93799944992406 -15.922605058637105, 34.93799944992406 -15.931598274696293, 34.92864721674254 -15.931598274696293, 34.92864721674254 -15.922605058637105))",315
MLW0924,460,Mzimba,2,-12.207245,33.449195,2019-11-28,40,0,1,5,1,1,1,1,3,2,3,3,1,3,7,1,2.4,MLW,8,"[[33.44459436783396, -12.202748391970406], [33.45379563216605, -12.202748391970406], [33.45379563216605, -12.211741608029595], [33.44459436783396, -12.211741608029595]]","POLYGON ((33.44459436783396 -12.202748391970406, 33.45379563216605 -12.202748391970406, 33.45379563216605 -12.211741608029595, 33.44459436783396 -12.211741608029595, 33.44459436783396 -12.202748391970406))",67
MLW0925,461,Mchinji,2,-14.0238783333333,33.2670683333333,2019-11-28,33,0,2,6,1,1,4,1,3,2,1,1,1,1,7,1,2.0,MLW,8,"[[33.262433585818506, -14.019381725303706], [33.27170308084809, -14.019381725303706], [33.27170308084809, -14.028374941362895], [33.262433585818506, -14.028374941362895]]","POLYGON ((33.262433585818506 -14.019381725303706, 33.27170308084809 -14.019381725303706, 33.27170308084809 -14.028374941362895, 33.262433585818506 -14.028374941362895, 33.262433585818506 -14.019381725303706))",134
MLW0926,461,Mchinji,2,-14.0238783333333,33.2670683333333,2019-11-28,64,0,2,6,1,2,2,4,4,0,3,2,9,3,7,2,2.4,MLW,8,"[[33.262433585818506, -14.019381725303706], [33.27170308084809, -14.019381725303706], [33.27170308084809, -14.028374941362895], [33.262433585818506, -14.028374941362895]]","POLYGON ((33.262433585818506 -14.019381725303706, 33.27170308084809 -14.019381725303706, 33.27170308084809 -14.028374941362895, 33.262433585818506 -14.028374941362895, 33.262433585818506 -14.019381725303706))",134
MLW0927,461,Mchinji,2,-14.0238783333333,33.2670683333333,2019-11-28,43,0,2,6,1,2,4,2,0,0,2,1,3,2,5,2,0.2,MLW,8,"[[33.262433585818506, -14.019381725303706], [33.27170308084809, -14.019381725303706], [33.27170308084809, -14.028374941362895], [33.262433585818506, -14.028374941362895]]","POLYGON ((33.262433585818506 -14.019381725303706, 33.27170308084809 -14.019381725303706, 33.27170308084809 -14.028374941362895, 33.262433585818506 -14.028374941362895, 33.262433585818506 -14.019381725303706))",134
MLW0928,462,Mangochi,2,-14.155605,34.9372383333333,2019-11-28,51,1,5,6,1,2,2,1,1,1,3,2,1,2,7,1,1.2,MLW,8,"[[34.93260091057648, -14.151108391970405], [34.94187575609011, -14.151108391970405], [34.94187575609011, -14.160101608029594], [34.93260091057648, -14.160101608029594]]","POLYGON ((34.93260091057648 -14.151108391970405, 34.94187575609011 -14.151108391970405, 34.94187575609011 -14.160101608029594, 34.93260091057648 -14.160101608029594, 34.93260091057648 -14.151108391970405))",1279
MLW0929,462,Mangochi,2,-14.3220316666667,35.401305,2019-11-29,69,0,1,5,1,1,1,9,3,0,3,2,1,1,7,1,0.8,MLW,8,"[[35.396664157760725, -14.317535058637105], [35.40594584223928, -14.317535058637105], [35.40594584223928, -14.326528274696294], [35.396664157760725, -14.326528274696294]]","POLYGON ((35.396664157760725 -14.317535058637105, 35.40594584223928 -14.317535058637105, 35.40594584223928 -14.326528274696294, 35.396664157760725 -14.326528274696294, 35.396664157760725 -14.317535058637105))",536
MLW0930,462,Mangochi,2,-14.3220316666667,35.401305,2019-11-29,22,0,1,5,2,1,1,3,2,0,2,3,1,2,5,2,1.0,MLW,8,"[[35.396664157760725, -14.317535058637105], [35.40594584223928, -14.317535058637105], [35.40594584223928, -14.326528274696294], [35.396664157760725, -14.326528274696294]]","POLYGON ((35.396664157760725 -14.317535058637105, 35.40594584223928 -14.317535058637105, 35.40594584223928 -14.326528274696294, 35.396664157760725 -14.326528274696294, 35.396664157760725 -14.317535058637105))",536
MLW0931,462,Mangochi,2,-14.3220316666667,35.401305,2019-11-29,36,0,1,5,1,2,1,1,3,0,2,1,1,2,7,2,1.4,MLW,8,"[[35.396664157760725, -14.317535058637105], [35.40594584223928, -14.317535058637105], [35.40594584223928, -14.326528274696294], [35.396664157760725, -14.326528274696294]]","POLYGON ((35.396664157760725 -14.317535058637105, 35.40594584223928 -14.317535058637105, 35.40594584223928 -14.326528274696294, 35.396664157760725 -14.326528274696294, 35.396664157760725 -14.317535058637105))",536
MLW0932,462,Mangochi,2,-14.3220316666667,35.401305,2019-11-29,46,0,1,5,1,1,1,2,2,2,2,2,1,3,2,1,2.6,MLW,8,"[[35.396664157760725, -14.317535058637105], [35.40594584223928, -14.317535058637105], [35.40594584223928, -14.326528274696294], [35.396664157760725, -14.326528274696294]]","POLYGON ((35.396664157760725 -14.317535058637105, 35.40594584223928 -14.317535058637105, 35.40594584223928 -14.326528274696294, 35.396664157760725 -14.326528274696294, 35.396664157760725 -14.317535058637105))",536
MLW0933,462,Mangochi,2,-14.3220316666667,35.401305,2019-11-29,29,0,1,5,2,1,2,4,3,0,2,3,3,2,7,2,1.2,MLW,8,"[[35.396664157760725, -14.317535058637105], [35.40594584223928, -14.317535058637105], [35.40594584223928, -14.326528274696294], [35.396664157760725, -14.326528274696294]]","POLYGON ((35.396664157760725 -14.317535058637105, 35.40594584223928 -14.317535058637105, 35.40594584223928 -14.326528274696294, 35.396664157760725 -14.326528274696294, 35.396664157760725 -14.317535058637105))",536
MLW0934,462,Chikwawa,2,-16.2670216666667,34.87202,2019-11-29,66,1,5,6,1,2,3,2,0,0,3,2,1,2,9,1,1.0,MLW,8,"[[34.86733587072059, -16.262525058637106], [34.87670412927941, -16.262525058637106], [34.87670412927941, -16.271518274696295], [34.86733587072059, -16.271518274696295]]","POLYGON ((34.86733587072059 -16.262525058637106, 34.87670412927941 -16.262525058637106, 34.87670412927941 -16.271518274696295, 34.86733587072059 -16.271518274696295, 34.86733587072059 -16.262525058637106))",2259
MLW0935,462,Chikwawa,2,-16.2670216666667,34.87202,2019-11-29,29,1,5,6,1,2,2,1,2,2,3,1,1,1,4,1,2.6,MLW,8,"[[34.86733587072059, -16.262525058637106], [34.87670412927941, -16.262525058637106], [34.87670412927941, -16.271518274696295], [34.86733587072059, -16.271518274696295]]","POLYGON ((34.86733587072059 -16.262525058637106, 34.87670412927941 -16.262525058637106, 34.87670412927941 -16.271518274696295, 34.86733587072059 -16.271518274696295, 34.86733587072059 -16.262525058637106))",2259
MLW0936,462,Chikwawa,2,-16.2670216666667,34.87202,2019-11-29,18,1,5,6,1,2,4,2,3,0,1,1,1,3,7,2,2.6,MLW,8,"[[34.86733587072059, -16.262525058637106], [34.87670412927941, -16.262525058637106], [34.87670412927941, -16.271518274696295], [34.86733587072059, -16.271518274696295]]","POLYGON ((34.86733587072059 -16.262525058637106, 34.87670412927941 -16.262525058637106, 34.87670412927941 -16.271518274696295, 34.86733587072059 -16.271518274696295, 34.86733587072059 -16.262525058637106))",2259
MLW0937,462,Chikwawa,2,-16.2670216666667,34.87202,2019-11-29,40,1,5,6,2,1,1,1,3,1,2,2,4,2,7,2,2.0,MLW,8,"[[34.86733587072059, -16.262525058637106], [34.87670412927941, -16.262525058637106], [34.87670412927941, -16.271518274696295], [34.86733587072059, -16.271518274696295]]","POLYGON ((34.86733587072059 -16.262525058637106, 34.87670412927941 -16.262525058637106, 34.87670412927941 -16.271518274696295, 34.86733587072059 -16.271518274696295, 34.86733587072059 -16.262525058637106))",2259
MLW0938,461,Dedza,2,-14.36968,33.8671483333333,2019-11-29,59,1,1,3,1,2,2,2,0,2,3,4,9,3,7,2,2.2,MLW,8,"[[33.86250650394533, -14.365183391970406], [33.87179016272126, -14.365183391970406], [33.87179016272126, -14.374176608029595], [33.86250650394533, -14.374176608029595]]","POLYGON ((33.86250650394533 -14.365183391970406, 33.87179016272126 -14.365183391970406, 33.87179016272126 -14.374176608029595, 33.86250650394533 -14.374176608029595, 33.86250650394533 -14.365183391970406))",635
MLW0939,461,Dedza,2,-14.36968,33.8671483333333,2019-11-29,24,1,1,3,1,1,1,1,4,4,2,4,1,1,1,1,4.0,MLW,8,"[[33.86250650394533, -14.365183391970406], [33.87179016272126, -14.365183391970406], [33.87179016272126, -14.374176608029595], [33.86250650394533, -14.374176608029595]]","POLYGON ((33.86250650394533 -14.365183391970406, 33.87179016272126 -14.365183391970406, 33.87179016272126 -14.374176608029595, 33.86250650394533 -14.374176608029595, 33.86250650394533 -14.365183391970406))",635
MLW0940,461,Dedza,2,-14.36968,33.8671483333333,2019-11-29,30,1,1,3,1,1,1,1,2,2,3,3,1,2,5,1,1.6,MLW,8,"[[33.86250650394533, -14.365183391970406], [33.87179016272126, -14.365183391970406], [33.87179016272126, -14.374176608029595], [33.86250650394533, -14.374176608029595]]","POLYGON ((33.86250650394533 -14.365183391970406, 33.87179016272126 -14.365183391970406, 33.87179016272126 -14.374176608029595, 33.86250650394533 -14.374176608029595, 33.86250650394533 -14.365183391970406))",635
MLW0941,462,Blantyre City,1,-15.841435,35.076835,2019-11-29,35,1,5,5,1,1,1,1,0,0,3,1,3,2,5,1,2.4,MLW,8,"[[35.07216087251164, -15.836938391970406], [35.08150912748837, -15.836938391970406], [35.08150912748837, -15.845931608029595], [35.07216087251164, -15.845931608029595]]","POLYGON ((35.07216087251164 -15.836938391970406, 35.08150912748837 -15.836938391970406, 35.08150912748837 -15.845931608029595, 35.07216087251164 -15.845931608029595, 35.07216087251164 -15.836938391970406))",3977
MLW0942,461,Dedza,2,-14.36968,33.8671483333333,2019-11-29,50,1,1,3,1,2,1,1,2,0,1,1,1,2,5,2,1.0,MLW,8,"[[33.86250650394533, -14.365183391970406], [33.87179016272126, -14.365183391970406], [33.87179016272126, -14.374176608029595], [33.86250650394533, -14.374176608029595]]","POLYGON ((33.86250650394533 -14.365183391970406, 33.87179016272126 -14.365183391970406, 33.87179016272126 -14.374176608029595, 33.86250650394533 -14.374176608029595, 33.86250650394533 -14.365183391970406))",635
MLW0943,462,Blantyre City,1,-15.841435,35.076835,2019-11-29,21,1,5,5,1,4,4,2,0,2,3,1,1,3,5,1,1.0,MLW,8,"[[35.07216087251164, -15.836938391970406], [35.08150912748837, -15.836938391970406], [35.08150912748837, -15.845931608029595], [35.07216087251164, -15.845931608029595]]","POLYGON ((35.07216087251164 -15.836938391970406, 35.08150912748837 -15.836938391970406, 35.08150912748837 -15.845931608029595, 35.07216087251164 -15.845931608029595, 35.07216087251164 -15.836938391970406))",3977
MLW0944,462,Blantyre City,1,-15.841435,35.076835,2019-11-29,22,1,5,5,2,2,2,4,2,2,2,3,4,2,2,2,2.0,MLW,8,"[[35.07216087251164, -15.836938391970406], [35.08150912748837, -15.836938391970406], [35.08150912748837, -15.845931608029595], [35.07216087251164, -15.845931608029595]]","POLYGON ((35.07216087251164 -15.836938391970406, 35.08150912748837 -15.836938391970406, 35.08150912748837 -15.845931608029595, 35.07216087251164 -15.845931608029595, 35.07216087251164 -15.836938391970406))",3977
